Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_59_578,VPWR,li1,272.0900,171.3600,1.797624
FILLER_59_575,VPWR,li1,270.7100,171.3600,1.797625
FILLER_59_564,VPWR,li1,265.6500,171.3600,1.797630
FILLER_59_561,VPWR,li1,264.2700,171.3600,1.797630
FILLER_59_559,VPWR,li1,262.8900,171.3600,1.797633
FILLER_59_556,VPWR,li1,261.9700,171.3600,1.797633
FILLER_59_553,VPWR,li1,260.5900,171.3600,1.797639
FILLER_59_550,VPWR,li1,259.2100,171.3600,1.797643
FILLER_59_547,VPWR,li1,257.8300,171.3600,1.797643
FILLER_59_538,VPWR,li1,253.4600,171.3600,1.797678
FILLER_59_535,VPWR,li1,252.3100,171.3600,1.797678
FILLER_59_514,VPWR,li1,242.6500,171.3600,1.797883
FILLER_59_511,VPWR,li1,241.2700,171.3600,1.797883
FILLER_59_508,VPWR,li1,239.8900,171.3600,1.797951
FILLER_59_505,VPWR,li1,238.5100,171.3600,1.797951
FILLER_59_501,VPWR,li1,236.6700,171.3600,1.797998
FILLER_59_492,VPWR,li1,232.3000,171.3600,1.798143
FILLER_59_489,VPWR,li1,231.1500,171.3600,1.798143
FILLER_59_486,VPWR,li1,229.7700,171.3600,1.798217
FILLER_59_483,VPWR,li1,228.3900,171.3600,1.798217
FILLER_59_467,VPWR,li1,220.5700,171.3600,1.798431
FILLER_59_464,VPWR,li1,219.6500,171.3600,1.798494
FILLER_59_461,VPWR,li1,218.2700,171.3600,1.798494
FILLER_59_458,VPWR,li1,216.8900,171.3600,1.798570
FILLER_59_455,VPWR,li1,215.5100,171.3600,1.798570
FILLER_59_452,VPWR,li1,214.1300,171.3600,1.798646
FILLER_59_449,VPWR,li1,212.7500,171.3600,1.798646
FILLER_59_445,VPWR,li1,210.9100,171.3600,1.798697
FILLER_59_437,VPWR,li1,206.7700,171.3600,1.798812
FILLER_59_434,VPWR,li1,205.8500,171.3600,1.798876
FILLER_59_431,VPWR,li1,204.4700,171.3600,1.798876
FILLER_59_420,VPWR,li1,199.4100,171.3600,1.799018
FILLER_59_401,VPWR,li1,190.2100,171.3600,1.799281
FILLER_59_391,VPWR,li1,185.6100,171.3600,1.799441
FILLER_59_388,VPWR,li1,184.6900,171.3600,1.799441
FILLER_59_385,VPWR,li1,183.3100,171.3600,1.799508
FILLER_59_382,VPWR,li1,181.9300,171.3600,1.799561
FILLER_59_379,VPWR,li1,180.5500,171.3600,1.799561
FILLER_59_376,VPWR,li1,179.1700,171.3600,1.799648
FILLER_59_373,VPWR,li1,177.7900,171.3600,1.799648
FILLER_59_370,VPWR,li1,176.4100,171.3600,1.799710
FILLER_59_363,VPWR,li1,172.7300,171.3600,1.799710
FILLER_59_343,VPWR,li1,163.7600,171.3600,1.799714
FILLER_59_340,VPWR,li1,162.6100,171.3600,1.799714
FILLER_59_337,VPWR,li1,161.2300,171.3600,1.799715
FILLER_59_334,VPWR,li1,159.6200,171.3600,1.799716
FILLER_59_331,VPWR,li1,158.4700,171.3600,1.799716
FILLER_59_328,VPWR,li1,157.0900,171.3600,1.799717
FILLER_59_325,VPWR,li1,155.7100,171.3600,1.799717
FILLER_59_322,VPWR,li1,154.3300,171.3600,1.799718
FILLER_59_319,VPWR,li1,152.9500,171.3600,1.799719
FILLER_59_316,VPWR,li1,151.5700,171.3600,1.799719
FILLER_59_313,VPWR,li1,150.1900,171.3600,1.799721
FILLER_59_310,VPWR,li1,148.8100,171.3600,1.799722
FILLER_59_307,VPWR,li1,147.4300,171.3600,1.799722
FILLER_59_304,VPWR,li1,146.0500,171.3600,1.799723
FILLER_59_301,VPWR,li1,144.6700,171.3600,1.799724
FILLER_59_290,VPWR,li1,139.3800,171.3600,1.799729
FILLER_59_287,VPWR,li1,138.2300,171.3600,1.799729
FILLER_59_281,VPWR,li1,135.0100,171.3600,1.799732
FILLER_59_277,VPWR,li1,133.6300,171.3600,1.799734
FILLER_59_274,VPWR,li1,132.2500,171.3600,1.799734
FILLER_59_271,VPWR,li1,130.8700,171.3600,1.799737
FILLER_59_268,VPWR,li1,129.4900,171.3600,1.799737
FILLER_59_258,VPWR,li1,124.4300,171.3600,1.799741
FILLER_59_255,VPWR,li1,123.5100,171.3600,1.799743
FILLER_59_252,VPWR,li1,122.1300,171.3600,1.799745
FILLER_59_249,VPWR,li1,120.7500,171.3600,1.799745
FILLER_59_246,VPWR,li1,119.3700,171.3600,1.799747
FILLER_59_243,VPWR,li1,117.9900,171.3600,1.799749
FILLER_59_240,VPWR,li1,116.6100,171.3600,1.799749
FILLER_59_237,VPWR,li1,115.2300,171.3600,1.799751
FILLER_59_234,VPWR,li1,113.8500,171.3600,1.799753
FILLER_59_231,VPWR,li1,112.4700,171.3600,1.799753
FILLER_59_228,VPWR,li1,111.0900,171.3600,1.799755
FILLER_59_225,VPWR,li1,109.7100,171.3600,1.799757
FILLER_59_223,VPWR,li1,108.3300,171.3600,1.799757
FILLER_59_220,VPWR,li1,107.4100,171.3600,1.799759
FILLER_59_217,VPWR,li1,106.0300,171.3600,1.799761
FILLER_59_214,VPWR,li1,104.6500,171.3600,1.799761
FILLER_59_211,VPWR,li1,103.2700,171.3600,1.799763
FILLER_59_191,VPWR,li1,94.0700,171.3600,1.799771
FILLER_59_188,VPWR,li1,92.6900,171.3600,1.799774
FILLER_59_178,VPWR,li1,87.6300,171.3600,1.799778
FILLER_59_175,VPWR,li1,86.7100,171.3600,1.799781
FILLER_59_172,VPWR,li1,85.3300,171.3600,1.799781
FILLER_59_169,VPWR,li1,83.9500,171.3600,1.799784
FILLER_59_130,VPWR,li1,65.7800,171.3600,1.799810
FILLER_59_127,VPWR,li1,64.6300,171.3600,1.799810
FILLER_59_116,VPWR,li1,59.5700,171.3600,1.799818
FILLER_59_113,VPWR,li1,58.1900,171.3600,1.799823
FILLER_59_110,VPWR,li1,56.5800,171.3600,1.799823
FILLER_59_107,VPWR,li1,55.4300,171.3600,1.799828
FILLER_59_90,VPWR,li1,47.6100,171.3600,1.799842
FILLER_59_87,VPWR,li1,46.2300,171.3600,1.799842
FILLER_59_84,VPWR,li1,44.8500,171.3600,1.799847
FILLER_59_74,VPWR,li1,39.7900,171.3600,1.799856
FILLER_59_71,VPWR,li1,38.8700,171.3600,1.799860
FILLER_59_68,VPWR,li1,37.4900,171.3600,1.799860
FILLER_59_57,VPWR,li1,32.4300,171.3600,1.799876
FILLER_59_55,VPWR,li1,31.0500,171.3600,1.799885
FILLER_59_52,VPWR,li1,30.1300,171.3600,1.799885
FILLER_59_49,VPWR,li1,28.7500,171.3600,1.799896
FILLER_59_46,VPWR,li1,27.3700,171.3600,1.799896
FILLER_59_31,VPWR,li1,20.2400,171.3600,1.799926
FILLER_59_18,VPWR,li1,14.4900,171.3600,1.799923
FILLER_59_6,VPWR,li1,8.5100,171.3600,1.799920
FILLER_59_3,VPWR,li1,7.5900,171.3600,1.799920
FILLER_58_597,VPWR,li1,280.3700,171.3600,1.797622
FILLER_58_579,VPWR,li1,272.0900,171.3600,1.797624
FILLER_58_576,VPWR,li1,271.1700,171.3600,1.797625
FILLER_58_573,VPWR,li1,269.7900,171.3600,1.797625
FILLER_58_565,VPWR,li1,265.6500,171.3600,1.797630
FILLER_58_551,VPWR,li1,259.6700,171.3600,1.797639
FILLER_58_536,VPWR,li1,252.5400,171.3600,1.797678
FILLER_58_533,VPWR,li1,251.3900,171.3600,1.797695
FILLER_58_531,VPWR,li1,250.0100,171.3600,1.797711
FILLER_58_528,VPWR,li1,249.0900,171.3600,1.797711
FILLER_58_486,VPWR,li1,229.7700,171.3600,1.798217
FILLER_58_483,VPWR,li1,228.3900,171.3600,1.798217
FILLER_58_480,VPWR,li1,227.0100,171.3600,1.798267
FILLER_58_477,VPWR,li1,225.6300,171.3600,1.798317
FILLER_58_458,VPWR,li1,216.8900,171.3600,1.798570
FILLER_58_455,VPWR,li1,215.5100,171.3600,1.798570
FILLER_58_452,VPWR,li1,214.1300,171.3600,1.798646
FILLER_58_434,VPWR,li1,205.8500,171.3600,1.798876
FILLER_58_412,VPWR,li1,195.5000,171.3600,1.799162
FILLER_58_409,VPWR,li1,194.3500,171.3600,1.799162
FILLER_58_392,VPWR,li1,186.0700,171.3600,1.799441
FILLER_58_389,VPWR,li1,185.1500,171.3600,1.799441
FILLER_58_386,VPWR,li1,183.7700,171.3600,1.799508
FILLER_58_383,VPWR,li1,182.3900,171.3600,1.799508
FILLER_58_363,VPWR,li1,172.7300,171.3600,1.799710
FILLER_58_354,VPWR,li1,168.5900,171.3600,1.799711
FILLER_58_351,VPWR,li1,167.6700,171.3600,1.799711
FILLER_58_348,VPWR,li1,166.2900,171.3600,1.799713
FILLER_58_342,VPWR,li1,163.3000,171.3600,1.799714
FILLER_58_339,VPWR,li1,162.1500,171.3600,1.799714
FILLER_58_336,VPWR,li1,160.7700,171.3600,1.799715
FILLER_58_333,VPWR,li1,159.3900,171.3600,1.799716
FILLER_58_330,VPWR,li1,158.0100,171.3600,1.799716
FILLER_58_321,VPWR,li1,153.4100,171.3600,1.799718
FILLER_58_318,VPWR,li1,152.4900,171.3600,1.799719
FILLER_58_315,VPWR,li1,151.1100,171.3600,1.799721
FILLER_58_312,VPWR,li1,149.7300,171.3600,1.799721
FILLER_58_309,VPWR,li1,148.3500,171.3600,1.799722
FILLER_58_306,VPWR,li1,146.7400,171.3600,1.799723
FILLER_58_303,VPWR,li1,145.5900,171.3600,1.799723
FILLER_58_300,VPWR,li1,144.2100,171.3600,1.799724
FILLER_58_289,VPWR,li1,138.9200,171.3600,1.799729
FILLER_58_286,VPWR,li1,137.7700,171.3600,1.799730
FILLER_58_283,VPWR,li1,136.3900,171.3600,1.799730
FILLER_58_280,VPWR,li1,135.0100,171.3600,1.799732
FILLER_58_277,VPWR,li1,133.6300,171.3600,1.799734
FILLER_58_274,VPWR,li1,132.2500,171.3600,1.799734
FILLER_58_271,VPWR,li1,130.8700,171.3600,1.799737
FILLER_58_268,VPWR,li1,129.4900,171.3600,1.799737
FILLER_58_265,VPWR,li1,128.1100,171.3600,1.799739
FILLER_58_262,VPWR,li1,126.7300,171.3600,1.799739
FILLER_58_259,VPWR,li1,125.3500,171.3600,1.799741
FILLER_58_256,VPWR,li1,123.9700,171.3600,1.799743
FILLER_58_253,VPWR,li1,122.5900,171.3600,1.799743
FILLER_58_251,VPWR,li1,121.2100,171.3600,1.799745
FILLER_58_248,VPWR,li1,120.2900,171.3600,1.799747
FILLER_58_245,VPWR,li1,118.9100,171.3600,1.799747
FILLER_58_242,VPWR,li1,117.5300,171.3600,1.799749
FILLER_58_239,VPWR,li1,116.1500,171.3600,1.799751
FILLER_58_236,VPWR,li1,114.7700,171.3600,1.799751
FILLER_58_233,VPWR,li1,113.3900,171.3600,1.799753
FILLER_58_230,VPWR,li1,112.0100,171.3600,1.799755
FILLER_58_227,VPWR,li1,110.6300,171.3600,1.799755
FILLER_58_224,VPWR,li1,109.2500,171.3600,1.799757
FILLER_58_221,VPWR,li1,107.8700,171.3600,1.799759
FILLER_58_218,VPWR,li1,106.4900,171.3600,1.799759
FILLER_58_215,VPWR,li1,105.1100,171.3600,1.799761
FILLER_58_212,VPWR,li1,103.7300,171.3600,1.799763
FILLER_58_209,VPWR,li1,102.3500,171.3600,1.799763
FILLER_58_206,VPWR,li1,100.9700,171.3600,1.799765
FILLER_58_203,VPWR,li1,99.5900,171.3600,1.799767
FILLER_58_200,VPWR,li1,98.2100,171.3600,1.799767
FILLER_58_197,VPWR,li1,96.8300,171.3600,1.799769
FILLER_58_195,VPWR,li1,95.4500,171.3600,1.799771
FILLER_58_192,VPWR,li1,94.5300,171.3600,1.799771
FILLER_58_181,VPWR,li1,89.2400,171.3600,1.799778
FILLER_58_178,VPWR,li1,88.0900,171.3600,1.799778
FILLER_58_175,VPWR,li1,86.7100,171.3600,1.799781
FILLER_58_172,VPWR,li1,85.3300,171.3600,1.799781
FILLER_58_161,VPWR,li1,80.0400,171.3600,1.799789
FILLER_58_158,VPWR,li1,78.8900,171.3600,1.799789
FILLER_58_147,VPWR,li1,73.6000,171.3600,1.799798
FILLER_58_144,VPWR,li1,72.4500,171.3600,1.799798
FILLER_58_141,VPWR,li1,71.0700,171.3600,1.799802
FILLER_58_137,VPWR,li1,69.2300,171.3600,1.799805
FILLER_58_134,VPWR,li1,67.8500,171.3600,1.799807
FILLER_58_131,VPWR,li1,66.4700,171.3600,1.799807
FILLER_58_128,VPWR,li1,65.0900,171.3600,1.799810
FILLER_58_125,VPWR,li1,63.7100,171.3600,1.799814
FILLER_58_122,VPWR,li1,62.3300,171.3600,1.799814
FILLER_58_107,VPWR,li1,55.2000,171.3600,1.799828
FILLER_58_104,VPWR,li1,54.0500,171.3600,1.799828
FILLER_58_91,VPWR,li1,47.6100,171.3600,1.799842
FILLER_58_88,VPWR,li1,46.6900,171.3600,1.799842
FILLER_58_85,VPWR,li1,45.3100,171.3600,1.799847
FILLER_58_82,VPWR,li1,43.7000,171.3600,1.799847
FILLER_58_75,VPWR,li1,40.2500,171.3600,1.799856
FILLER_58_72,VPWR,li1,39.3300,171.3600,1.799856
FILLER_58_69,VPWR,li1,37.9500,171.3600,1.799860
FILLER_58_66,VPWR,li1,36.5700,171.3600,1.799866
FILLER_58_63,VPWR,li1,35.1900,171.3600,1.799866
FILLER_58_60,VPWR,li1,33.8100,171.3600,1.799876
FILLER_58_57,VPWR,li1,32.4300,171.3600,1.799876
FILLER_58_54,VPWR,li1,31.0500,171.3600,1.799885
FILLER_58_39,VPWR,li1,23.9200,171.3600,1.799915
FILLER_58_29,VPWR,li1,19.3200,171.3600,1.799926
FILLER_58_21,VPWR,li1,15.6400,171.3600,1.799923
FILLER_58_18,VPWR,li1,14.4900,171.3600,1.799923
FILLER_58_15,VPWR,li1,13.1100,171.3600,1.799922
FILLER_58_12,VPWR,li1,11.7300,171.3600,1.799921
FILLER_58_9,VPWR,li1,10.3500,171.3600,1.799921
FILLER_58_6,VPWR,li1,8.9700,171.3600,1.799920
FILLER_58_3,VPWR,li1,7.5900,171.3600,1.799920
FILLER_57_597,VPWR,li1,280.3700,165.9200,1.795999
FILLER_57_583,VPWR,li1,273.9300,165.9200,1.796000
FILLER_57_580,VPWR,li1,273.0100,165.9200,1.796001
FILLER_57_577,VPWR,li1,271.6300,165.9200,1.796001
FILLER_57_569,VPWR,li1,267.9500,165.9200,1.796004
FILLER_57_544,VPWR,li1,256.2200,165.9200,1.796035
FILLER_57_541,VPWR,li1,255.0700,165.9200,1.796035
FILLER_57_505,VPWR,li1,238.5100,165.9200,1.796443
FILLER_57_494,VPWR,li1,233.4500,165.9200,1.796616
FILLER_57_491,VPWR,li1,232.0700,165.9200,1.796703
FILLER_57_488,VPWR,li1,230.6900,165.9200,1.796703
FILLER_57_485,VPWR,li1,229.3100,165.9200,1.796808
FILLER_57_482,VPWR,li1,227.9300,165.9200,1.796808
FILLER_57_479,VPWR,li1,226.5500,165.9200,1.796913
FILLER_57_476,VPWR,li1,225.1700,165.9200,1.796913
FILLER_57_473,VPWR,li1,223.7900,165.9200,1.796984
FILLER_57_465,VPWR,li1,219.6500,165.9200,1.797160
FILLER_57_462,VPWR,li1,218.7300,165.9200,1.797160
FILLER_57_445,VPWR,li1,210.9100,165.9200,1.797462
FILLER_57_421,VPWR,li1,199.4100,165.9200,1.798067
FILLER_57_410,VPWR,li1,194.8100,165.9200,1.798280
FILLER_57_407,VPWR,li1,193.4300,165.9200,1.798440
FILLER_57_393,VPWR,li1,186.5300,165.9200,1.798842
FILLER_57_391,VPWR,li1,185.6100,165.9200,1.798842
FILLER_57_388,VPWR,li1,184.6900,165.9200,1.798950
FILLER_57_385,VPWR,li1,183.3100,165.9200,1.798950
FILLER_57_382,VPWR,li1,181.9300,165.9200,1.799084
FILLER_57_379,VPWR,li1,180.5500,165.9200,1.799191
FILLER_57_376,VPWR,li1,179.1700,165.9200,1.799191
FILLER_57_373,VPWR,li1,177.7900,165.9200,1.799326
FILLER_57_363,VPWR,li1,172.7300,165.9200,1.799437
FILLER_57_352,VPWR,li1,167.9000,165.9200,1.799448
FILLER_57_349,VPWR,li1,166.7500,165.9200,1.799448
FILLER_57_346,VPWR,li1,165.3700,165.9200,1.799453
FILLER_57_343,VPWR,li1,163.9900,165.9200,1.799453
FILLER_57_340,VPWR,li1,162.6100,165.9200,1.799458
FILLER_57_337,VPWR,li1,161.2300,165.9200,1.799458
FILLER_57_334,VPWR,li1,159.6200,165.9200,1.799461
FILLER_57_310,VPWR,li1,148.8100,165.9200,1.799484
FILLER_57_307,VPWR,li1,147.4300,165.9200,1.799489
FILLER_57_304,VPWR,li1,146.0500,165.9200,1.799489
FILLER_57_301,VPWR,li1,144.6700,165.9200,1.799494
FILLER_57_298,VPWR,li1,143.2900,165.9200,1.799498
FILLER_57_295,VPWR,li1,141.9100,165.9200,1.799498
FILLER_57_292,VPWR,li1,140.5300,165.9200,1.799503
FILLER_57_281,VPWR,li1,135.2400,165.9200,1.799514
FILLER_57_277,VPWR,li1,133.6300,165.9200,1.799519
FILLER_57_274,VPWR,li1,132.2500,165.9200,1.799519
FILLER_57_271,VPWR,li1,130.8700,165.9200,1.799525
FILLER_57_268,VPWR,li1,129.4900,165.9200,1.799525
FILLER_57_265,VPWR,li1,128.1100,165.9200,1.799531
FILLER_57_262,VPWR,li1,126.7300,165.9200,1.799531
FILLER_57_259,VPWR,li1,125.3500,165.9200,1.799537
FILLER_57_256,VPWR,li1,123.9700,165.9200,1.799537
FILLER_57_253,VPWR,li1,122.5900,165.9200,1.799544
FILLER_57_250,VPWR,li1,121.2100,165.9200,1.799544
FILLER_57_243,VPWR,li1,117.7600,165.9200,1.799552
FILLER_57_240,VPWR,li1,116.6100,165.9200,1.799557
FILLER_57_237,VPWR,li1,115.2300,165.9200,1.799557
FILLER_57_234,VPWR,li1,113.8500,165.9200,1.799563
FILLER_57_231,VPWR,li1,112.4700,165.9200,1.799563
FILLER_57_228,VPWR,li1,111.0900,165.9200,1.799569
FILLER_57_225,VPWR,li1,109.7100,165.9200,1.799569
FILLER_57_217,VPWR,li1,105.5700,165.9200,1.799581
FILLER_57_214,VPWR,li1,104.6500,165.9200,1.799581
FILLER_57_208,VPWR,li1,101.8900,165.9200,1.799592
FILLER_57_205,VPWR,li1,100.5100,165.9200,1.799592
FILLER_57_202,VPWR,li1,99.1300,165.9200,1.799599
FILLER_57_199,VPWR,li1,97.7500,165.9200,1.799599
FILLER_57_196,VPWR,li1,96.3700,165.9200,1.799607
FILLER_57_193,VPWR,li1,94.9900,165.9200,1.799607
FILLER_57_190,VPWR,li1,93.6100,165.9200,1.799612
FILLER_57_187,VPWR,li1,92.2300,165.9200,1.799618
FILLER_57_184,VPWR,li1,90.8500,165.9200,1.799618
FILLER_57_181,VPWR,li1,89.4700,165.9200,1.799623
FILLER_57_178,VPWR,li1,88.0900,165.9200,1.799629
FILLER_57_175,VPWR,li1,86.7100,165.9200,1.799629
FILLER_57_172,VPWR,li1,85.3300,165.9200,1.799634
FILLER_57_169,VPWR,li1,83.9500,165.9200,1.799639
FILLER_57_165,VPWR,li1,82.1100,165.9200,1.799646
FILLER_57_162,VPWR,li1,80.7300,165.9200,1.799646
FILLER_57_159,VPWR,li1,79.3500,165.9200,1.799653
FILLER_57_156,VPWR,li1,77.9700,165.9200,1.799653
FILLER_57_153,VPWR,li1,76.5900,165.9200,1.799661
FILLER_57_150,VPWR,li1,75.2100,165.9200,1.799661
FILLER_57_147,VPWR,li1,73.8300,165.9200,1.799669
FILLER_57_144,VPWR,li1,72.4500,165.9200,1.799669
FILLER_57_141,VPWR,li1,71.0700,165.9200,1.799677
FILLER_57_138,VPWR,li1,69.6900,165.9200,1.799677
FILLER_57_135,VPWR,li1,68.3100,165.9200,1.799685
FILLER_57_132,VPWR,li1,66.9300,165.9200,1.799685
FILLER_57_129,VPWR,li1,65.5500,165.9200,1.799690
FILLER_57_126,VPWR,li1,64.1700,165.9200,1.799696
FILLER_57_123,VPWR,li1,62.7900,165.9200,1.799696
FILLER_57_120,VPWR,li1,61.4100,165.9200,1.799702
FILLER_57_111,VPWR,li1,56.8100,165.9200,1.799714
FILLER_57_108,VPWR,li1,55.8900,165.9200,1.799721
FILLER_57_105,VPWR,li1,54.5100,165.9200,1.799721
FILLER_57_102,VPWR,li1,53.1300,165.9200,1.799729
FILLER_57_99,VPWR,li1,51.7500,165.9200,1.799729
FILLER_57_96,VPWR,li1,50.3700,165.9200,1.799737
FILLER_57_87,VPWR,li1,46.0000,165.9200,1.799752
FILLER_57_84,VPWR,li1,44.8500,165.9200,1.799752
FILLER_57_81,VPWR,li1,43.4700,165.9200,1.799758
FILLER_57_66,VPWR,li1,36.5700,165.9200,1.799783
FILLER_57_63,VPWR,li1,35.1900,165.9200,1.799795
FILLER_57_60,VPWR,li1,33.8100,165.9200,1.799795
FILLER_57_57,VPWR,li1,32.4300,165.9200,1.799809
FILLER_57_37,VPWR,li1,22.7700,165.9200,1.799877
FILLER_57_9,VPWR,li1,10.1200,165.9200,1.799894
FILLER_57_6,VPWR,li1,8.9700,165.9200,1.799894
FILLER_57_3,VPWR,li1,7.5900,165.9200,1.799894
FILLER_56_595,VPWR,li1,279.9100,165.9200,1.795999
FILLER_56_592,VPWR,li1,278.5300,165.9200,1.795999
FILLER_56_589,VPWR,li1,277.1500,165.9200,1.796000
FILLER_56_587,VPWR,li1,275.7700,165.9200,1.796000
FILLER_56_565,VPWR,li1,266.1100,165.9200,1.796009
FILLER_56_562,VPWR,li1,264.7300,165.9200,1.796009
FILLER_56_552,VPWR,li1,260.1300,165.9200,1.796018
FILLER_56_549,VPWR,li1,258.7500,165.9200,1.796025
FILLER_56_546,VPWR,li1,257.3700,165.9200,1.796025
FILLER_56_543,VPWR,li1,255.9900,165.9200,1.796035
FILLER_56_540,VPWR,li1,254.6100,165.9200,1.796035
FILLER_56_517,VPWR,li1,243.8000,165.9200,1.796256
FILLER_56_514,VPWR,li1,242.6500,165.9200,1.796256
FILLER_56_511,VPWR,li1,241.2700,165.9200,1.796357
FILLER_56_508,VPWR,li1,239.8900,165.9200,1.796357
FILLER_56_505,VPWR,li1,238.5100,165.9200,1.796443
FILLER_56_502,VPWR,li1,237.1300,165.9200,1.796512
FILLER_56_499,VPWR,li1,235.7500,165.9200,1.796512
FILLER_56_496,VPWR,li1,234.3700,165.9200,1.796616
FILLER_56_493,VPWR,li1,232.9900,165.9200,1.796616
FILLER_56_483,VPWR,li1,228.3900,165.9200,1.796808
FILLER_56_475,VPWR,li1,224.2500,165.9200,1.796984
FILLER_56_472,VPWR,li1,223.3300,165.9200,1.796984
FILLER_56_457,VPWR,li1,216.2000,165.9200,1.797257
FILLER_56_440,VPWR,li1,208.6100,165.9200,1.797561
FILLER_56_426,VPWR,li1,201.7100,165.9200,1.797960
FILLER_56_419,VPWR,li1,198.4900,165.9200,1.798067
FILLER_56_392,VPWR,li1,186.3000,165.9200,1.798842
FILLER_56_389,VPWR,li1,185.1500,165.9200,1.798842
FILLER_56_386,VPWR,li1,183.7700,165.9200,1.798950
FILLER_56_383,VPWR,li1,182.3900,165.9200,1.799084
FILLER_56_380,VPWR,li1,181.0100,165.9200,1.799084
FILLER_56_377,VPWR,li1,179.6300,165.9200,1.799191
FILLER_56_374,VPWR,li1,178.2500,165.9200,1.799326
FILLER_56_371,VPWR,li1,176.8700,165.9200,1.799326
FILLER_56_368,VPWR,li1,175.4900,165.9200,1.799433
FILLER_56_365,VPWR,li1,174.1100,165.9200,1.799437
FILLER_56_363,VPWR,li1,172.7300,165.9200,1.799437
FILLER_56_360,VPWR,li1,171.8100,165.9200,1.799441
FILLER_56_357,VPWR,li1,170.4300,165.9200,1.799441
FILLER_56_339,VPWR,li1,162.1500,165.9200,1.799458
FILLER_56_318,VPWR,li1,152.4900,165.9200,1.799475
FILLER_56_315,VPWR,li1,151.1100,165.9200,1.799479
FILLER_56_312,VPWR,li1,149.7300,165.9200,1.799484
FILLER_56_309,VPWR,li1,148.3500,165.9200,1.799484
FILLER_56_305,VPWR,li1,146.5100,165.9200,1.799489
FILLER_56_302,VPWR,li1,145.1300,165.9200,1.799494
FILLER_56_299,VPWR,li1,143.7500,165.9200,1.799494
FILLER_56_296,VPWR,li1,142.3700,165.9200,1.799498
FILLER_56_293,VPWR,li1,140.9900,165.9200,1.799503
FILLER_56_290,VPWR,li1,139.6100,165.9200,1.799503
FILLER_56_280,VPWR,li1,135.0100,165.9200,1.799514
FILLER_56_277,VPWR,li1,133.6300,165.9200,1.799519
FILLER_56_274,VPWR,li1,132.2500,165.9200,1.799519
FILLER_56_271,VPWR,li1,130.8700,165.9200,1.799525
FILLER_56_268,VPWR,li1,129.4900,165.9200,1.799525
FILLER_56_265,VPWR,li1,128.1100,165.9200,1.799531
FILLER_56_262,VPWR,li1,126.7300,165.9200,1.799531
FILLER_56_259,VPWR,li1,125.3500,165.9200,1.799537
FILLER_56_256,VPWR,li1,123.9700,165.9200,1.799537
FILLER_56_253,VPWR,li1,122.5900,165.9200,1.799544
FILLER_56_251,VPWR,li1,121.2100,165.9200,1.799544
FILLER_56_248,VPWR,li1,120.2900,165.9200,1.799548
FILLER_56_245,VPWR,li1,118.9100,165.9200,1.799552
FILLER_56_242,VPWR,li1,117.5300,165.9200,1.799552
FILLER_56_239,VPWR,li1,116.1500,165.9200,1.799557
FILLER_56_227,VPWR,li1,110.4000,165.9200,1.799569
FILLER_56_213,VPWR,li1,103.7300,165.9200,1.799586
FILLER_56_210,VPWR,li1,102.8100,165.9200,1.799586
FILLER_56_207,VPWR,li1,101.4300,165.9200,1.799592
FILLER_56_197,VPWR,li1,96.6000,165.9200,1.799607
FILLER_56_195,VPWR,li1,95.4500,165.9200,1.799607
FILLER_56_192,VPWR,li1,94.5300,165.9200,1.799612
FILLER_56_189,VPWR,li1,93.1500,165.9200,1.799612
FILLER_56_186,VPWR,li1,91.7700,165.9200,1.799618
FILLER_56_183,VPWR,li1,90.3900,165.9200,1.799623
FILLER_56_180,VPWR,li1,89.0100,165.9200,1.799623
FILLER_56_177,VPWR,li1,87.6300,165.9200,1.799629
FILLER_56_174,VPWR,li1,86.2500,165.9200,1.799634
FILLER_56_171,VPWR,li1,84.8700,165.9200,1.799634
FILLER_56_165,VPWR,li1,81.6500,165.9200,1.799646
FILLER_56_162,VPWR,li1,80.7300,165.9200,1.799646
FILLER_56_159,VPWR,li1,79.3500,165.9200,1.799653
FILLER_56_156,VPWR,li1,77.9700,165.9200,1.799653
FILLER_56_153,VPWR,li1,76.5900,165.9200,1.799661
FILLER_56_150,VPWR,li1,75.2100,165.9200,1.799661
FILLER_56_147,VPWR,li1,73.8300,165.9200,1.799669
FILLER_56_144,VPWR,li1,72.4500,165.9200,1.799669
FILLER_56_141,VPWR,li1,71.0700,165.9200,1.799677
FILLER_56_139,VPWR,li1,69.6900,165.9200,1.799677
FILLER_56_132,VPWR,li1,66.7000,165.9200,1.799685
FILLER_56_124,VPWR,li1,63.0200,165.9200,1.799696
FILLER_56_115,VPWR,li1,58.6500,165.9200,1.799708
FILLER_56_112,VPWR,li1,57.7300,165.9200,1.799714
FILLER_56_105,VPWR,li1,54.2800,165.9200,1.799721
FILLER_56_94,VPWR,li1,49.2200,165.9200,1.799737
FILLER_56_91,VPWR,li1,48.0700,165.9200,1.799745
FILLER_56_88,VPWR,li1,46.6900,165.9200,1.799745
FILLER_56_85,VPWR,li1,45.3100,165.9200,1.799752
FILLER_56_82,VPWR,li1,43.7000,165.9200,1.799758
FILLER_56_79,VPWR,li1,42.5500,165.9200,1.799758
FILLER_56_68,VPWR,li1,37.2600,165.9200,1.799783
FILLER_56_65,VPWR,li1,36.1100,165.9200,1.799783
