Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_77_154,VPWR,li1,77.0500,220.3200,1.799952
FILLER_77_151,VPWR,li1,75.6700,220.3200,1.799953
FILLER_77_148,VPWR,li1,74.2900,220.3200,1.799953
FILLER_77_140,VPWR,li1,70.1500,220.3200,1.799954
FILLER_77_130,VPWR,li1,65.7800,220.3200,1.799956
FILLER_77_127,VPWR,li1,64.6300,220.3200,1.799957
FILLER_77_124,VPWR,li1,63.2500,220.3200,1.799957
FILLER_77_116,VPWR,li1,59.1100,220.3200,1.799959
FILLER_77_113,VPWR,li1,58.1900,220.3200,1.799959
FILLER_77_109,VPWR,li1,56.3500,220.3200,1.799960
FILLER_77_106,VPWR,li1,54.9700,220.3200,1.799961
FILLER_77_93,VPWR,li1,48.5300,220.3200,1.799964
FILLER_77_90,VPWR,li1,47.6100,220.3200,1.799966
FILLER_77_87,VPWR,li1,46.2300,220.3200,1.799966
FILLER_77_84,VPWR,li1,44.8500,220.3200,1.799967
FILLER_77_81,VPWR,li1,43.4700,220.3200,1.799968
FILLER_77_78,VPWR,li1,42.0900,220.3200,1.799968
FILLER_77_75,VPWR,li1,40.7100,220.3200,1.799969
FILLER_77_72,VPWR,li1,39.3300,220.3200,1.799969
FILLER_77_69,VPWR,li1,37.9500,220.3200,1.799971
FILLER_77_66,VPWR,li1,36.5700,220.3200,1.799972
FILLER_77_63,VPWR,li1,35.1900,220.3200,1.799972
FILLER_77_60,VPWR,li1,33.8100,220.3200,1.799974
FILLER_77_57,VPWR,li1,32.4300,220.3200,1.799974
FILLER_77_55,VPWR,li1,31.0500,220.3200,1.799975
FILLER_77_49,VPWR,li1,28.5200,220.3200,1.799977
FILLER_77_46,VPWR,li1,27.3700,220.3200,1.799979
FILLER_77_43,VPWR,li1,25.9900,220.3200,1.799979
FILLER_77_33,VPWR,li1,21.3900,220.3200,1.799984
FILLER_77_30,VPWR,li1,20.0100,220.3200,1.799983
FILLER_77_20,VPWR,li1,14.9500,220.3200,1.799980
FILLER_77_17,VPWR,li1,14.0300,220.3200,1.799980
FILLER_77_14,VPWR,li1,12.6500,220.3200,1.799979
FILLER_77_11,VPWR,li1,11.2700,220.3200,1.799979
FILLER_76_631,VPWR,li1,296.4700,220.3200,1.799449
FILLER_76_608,VPWR,li1,285.4300,220.3200,1.799450
FILLER_76_605,VPWR,li1,284.5100,220.3200,1.799451
FILLER_76_602,VPWR,li1,283.1300,220.3200,1.799451
FILLER_76_586,VPWR,li1,275.5400,220.3200,1.799454
FILLER_76_583,VPWR,li1,274.3900,220.3200,1.799454
FILLER_76_580,VPWR,li1,273.0100,220.3200,1.799454
FILLER_76_577,VPWR,li1,271.6300,220.3200,1.799455
FILLER_76_574,VPWR,li1,270.2500,220.3200,1.799455
FILLER_76_571,VPWR,li1,268.8700,220.3200,1.799456
FILLER_76_568,VPWR,li1,267.4900,220.3200,1.799456
FILLER_76_565,VPWR,li1,266.1100,220.3200,1.799457
FILLER_76_562,VPWR,li1,264.7300,220.3200,1.799458
FILLER_76_559,VPWR,li1,263.3500,220.3200,1.799458
FILLER_76_529,VPWR,li1,249.5500,220.3200,1.799497
FILLER_76_526,VPWR,li1,248.1700,220.3200,1.799510
FILLER_76_523,VPWR,li1,246.7900,220.3200,1.799510
FILLER_76_520,VPWR,li1,245.4100,220.3200,1.799525
FILLER_76_517,VPWR,li1,244.0300,220.3200,1.799525
FILLER_76_514,VPWR,li1,242.6500,220.3200,1.799539
FILLER_76_511,VPWR,li1,241.2700,220.3200,1.799539
FILLER_76_508,VPWR,li1,239.8900,220.3200,1.799554
FILLER_76_486,VPWR,li1,229.5400,220.3200,1.799604
FILLER_76_483,VPWR,li1,228.3900,220.3200,1.799618
FILLER_76_480,VPWR,li1,227.0100,220.3200,1.799618
FILLER_76_477,VPWR,li1,225.6300,220.3200,1.799634
FILLER_76_475,VPWR,li1,224.2500,220.3200,1.799634
FILLER_76_472,VPWR,li1,223.3300,220.3200,1.799647
FILLER_76_469,VPWR,li1,221.9500,220.3200,1.799647
FILLER_76_445,VPWR,li1,210.4500,220.3200,1.799719
FILLER_76_442,VPWR,li1,209.5300,220.3200,1.799730
FILLER_76_439,VPWR,li1,208.1500,220.3200,1.799730
FILLER_76_436,VPWR,li1,206.7700,220.3200,1.799744
FILLER_76_433,VPWR,li1,205.3900,220.3200,1.799755
FILLER_76_430,VPWR,li1,204.0100,220.3200,1.799755
FILLER_76_427,VPWR,li1,202.6300,220.3200,1.799769
FILLER_76_424,VPWR,li1,201.2500,220.3200,1.799780
FILLER_76_421,VPWR,li1,199.8700,220.3200,1.799780
FILLER_76_411,VPWR,li1,195.2700,220.3200,1.799808
FILLER_76_402,VPWR,li1,191.1300,220.3200,1.799842
FILLER_76_399,VPWR,li1,189.7500,220.3200,1.799842
FILLER_76_396,VPWR,li1,188.3700,220.3200,1.799854
FILLER_76_393,VPWR,li1,186.9900,220.3200,1.799869
FILLER_76_390,VPWR,li1,185.6100,220.3200,1.799869
FILLER_76_371,VPWR,li1,176.6400,220.3200,1.799935
FILLER_76_368,VPWR,li1,175.4900,220.3200,1.799935
FILLER_76_365,VPWR,li1,174.1100,220.3200,1.799935
FILLER_76_363,VPWR,li1,172.7300,220.3200,1.799935
FILLER_76_360,VPWR,li1,171.8100,220.3200,1.799935
FILLER_76_357,VPWR,li1,170.4300,220.3200,1.799935
FILLER_76_354,VPWR,li1,169.0500,220.3200,1.799935
FILLER_76_351,VPWR,li1,167.6700,220.3200,1.799935
FILLER_76_348,VPWR,li1,166.2900,220.3200,1.799935
FILLER_76_345,VPWR,li1,164.9100,220.3200,1.799935
FILLER_76_342,VPWR,li1,163.5300,220.3200,1.799935
FILLER_76_339,VPWR,li1,162.1500,220.3200,1.799935
FILLER_76_336,VPWR,li1,160.7700,220.3200,1.799936
FILLER_76_333,VPWR,li1,159.3900,220.3200,1.799936
FILLER_76_330,VPWR,li1,158.0100,220.3200,1.799936
FILLER_76_327,VPWR,li1,156.6300,220.3200,1.799936
FILLER_76_318,VPWR,li1,152.2600,220.3200,1.799937
FILLER_76_315,VPWR,li1,151.1100,220.3200,1.799937
FILLER_76_312,VPWR,li1,149.7300,220.3200,1.799937
FILLER_76_309,VPWR,li1,148.3500,220.3200,1.799937
FILLER_76_301,VPWR,li1,144.4400,220.3200,1.799938
FILLER_76_298,VPWR,li1,143.2900,220.3200,1.799938
FILLER_76_295,VPWR,li1,141.9100,220.3200,1.799938
FILLER_76_292,VPWR,li1,140.5300,220.3200,1.799938
FILLER_76_289,VPWR,li1,139.1500,220.3200,1.799938
FILLER_76_286,VPWR,li1,137.7700,220.3200,1.799938
FILLER_76_283,VPWR,li1,136.3900,220.3200,1.799939
FILLER_76_280,VPWR,li1,135.0100,220.3200,1.799939
FILLER_76_277,VPWR,li1,133.6300,220.3200,1.799939
FILLER_76_271,VPWR,li1,130.4100,220.3200,1.799940
FILLER_76_268,VPWR,li1,129.4900,220.3200,1.799940
FILLER_76_265,VPWR,li1,128.1100,220.3200,1.799940
FILLER_76_262,VPWR,li1,126.7300,220.3200,1.799940
FILLER_76_259,VPWR,li1,125.3500,220.3200,1.799941
FILLER_76_256,VPWR,li1,123.9700,220.3200,1.799941
FILLER_76_253,VPWR,li1,122.5900,220.3200,1.799941
FILLER_76_251,VPWR,li1,121.2100,220.3200,1.799942
FILLER_76_248,VPWR,li1,120.2900,220.3200,1.799942
FILLER_76_245,VPWR,li1,118.9100,220.3200,1.799942
FILLER_76_242,VPWR,li1,117.5300,220.3200,1.799942
FILLER_76_239,VPWR,li1,116.1500,220.3200,1.799943
FILLER_76_236,VPWR,li1,114.7700,220.3200,1.799943
FILLER_76_233,VPWR,li1,113.3900,220.3200,1.799943
FILLER_76_230,VPWR,li1,112.0100,220.3200,1.799944
FILLER_76_227,VPWR,li1,110.6300,220.3200,1.799944
FILLER_76_224,VPWR,li1,109.2500,220.3200,1.799944
FILLER_76_221,VPWR,li1,107.8700,220.3200,1.799945
FILLER_76_218,VPWR,li1,106.4900,220.3200,1.799945
FILLER_76_215,VPWR,li1,105.1100,220.3200,1.799945
FILLER_76_212,VPWR,li1,103.7300,220.3200,1.799945
FILLER_76_209,VPWR,li1,102.3500,220.3200,1.799946
FILLER_76_206,VPWR,li1,100.9700,220.3200,1.799946
FILLER_76_203,VPWR,li1,99.5900,220.3200,1.799946
FILLER_76_200,VPWR,li1,98.2100,220.3200,1.799946
FILLER_76_197,VPWR,li1,96.8300,220.3200,1.799947
FILLER_76_195,VPWR,li1,95.4500,220.3200,1.799947
FILLER_76_192,VPWR,li1,94.5300,220.3200,1.799947
FILLER_76_189,VPWR,li1,93.1500,220.3200,1.799948
FILLER_76_186,VPWR,li1,91.7700,220.3200,1.799948
FILLER_76_183,VPWR,li1,90.3900,220.3200,1.799948
FILLER_76_180,VPWR,li1,89.0100,220.3200,1.799948
FILLER_76_177,VPWR,li1,87.6300,220.3200,1.799949
FILLER_76_174,VPWR,li1,86.2500,220.3200,1.799950
FILLER_76_171,VPWR,li1,84.8700,220.3200,1.799950
FILLER_76_164,VPWR,li1,81.4200,220.3200,1.799951
FILLER_76_161,VPWR,li1,80.2700,220.3200,1.799951
FILLER_76_158,VPWR,li1,78.8900,220.3200,1.799952
FILLER_76_155,VPWR,li1,77.5100,220.3200,1.799952
FILLER_76_152,VPWR,li1,76.1300,220.3200,1.799952
FILLER_76_149,VPWR,li1,74.7500,220.3200,1.799953
FILLER_76_139,VPWR,li1,69.6900,220.3200,1.799955
FILLER_76_136,VPWR,li1,68.7700,220.3200,1.799955
FILLER_76_110,VPWR,li1,56.5800,220.3200,1.799960
FILLER_76_107,VPWR,li1,55.4300,220.3200,1.799961
FILLER_76_104,VPWR,li1,54.0500,220.3200,1.799961
FILLER_76_88,VPWR,li1,46.4600,220.3200,1.799966
FILLER_76_85,VPWR,li1,45.3100,220.3200,1.799967
FILLER_76_82,VPWR,li1,43.7000,220.3200,1.799968
FILLER_76_79,VPWR,li1,42.5500,220.3200,1.799968
FILLER_76_69,VPWR,li1,37.4900,220.3200,1.799971
FILLER_76_66,VPWR,li1,36.5700,220.3200,1.799972
FILLER_76_63,VPWR,li1,35.1900,220.3200,1.799972
FILLER_76_60,VPWR,li1,33.8100,220.3200,1.799974
FILLER_76_57,VPWR,li1,32.4300,220.3200,1.799974
FILLER_76_42,VPWR,li1,25.0700,220.3200,1.799981
FILLER_76_11,VPWR,li1,11.0400,220.3200,1.799979
FILLER_75_633,VPWR,li1,296.9300,214.8800,1.798528
FILLER_75_630,VPWR,li1,296.0100,214.8800,1.798528
FILLER_75_627,VPWR,li1,294.6300,214.8800,1.798528
FILLER_75_615,VPWR,li1,288.6500,214.8800,1.798528
FILLER_75_612,VPWR,li1,287.7300,214.8800,1.798528
FILLER_75_585,VPWR,li1,275.0800,214.8800,1.798530
FILLER_75_582,VPWR,li1,273.9300,214.8800,1.798530
FILLER_75_579,VPWR,li1,272.5500,214.8800,1.798530
FILLER_75_576,VPWR,li1,271.1700,214.8800,1.798530
FILLER_75_573,VPWR,li1,269.7900,214.8800,1.798531
FILLER_75_570,VPWR,li1,268.4100,214.8800,1.798531
FILLER_75_567,VPWR,li1,267.0300,214.8800,1.798531
FILLER_75_564,VPWR,li1,265.6500,214.8800,1.798531
FILLER_75_561,VPWR,li1,264.2700,214.8800,1.798532
FILLER_75_559,VPWR,li1,262.8900,214.8800,1.798532
FILLER_75_545,VPWR,li1,256.4500,214.8800,1.798594
FILLER_75_542,VPWR,li1,255.5300,214.8800,1.798594
FILLER_75_539,VPWR,li1,254.1500,214.8800,1.798636
FILLER_75_536,VPWR,li1,252.7700,214.8800,1.798636
FILLER_75_533,VPWR,li1,251.3900,214.8800,1.798678
FILLER_75_530,VPWR,li1,250.0100,214.8800,1.798678
FILLER_75_527,VPWR,li1,248.6300,214.8800,1.798719
FILLER_75_524,VPWR,li1,247.2500,214.8800,1.798719
FILLER_75_518,VPWR,li1,244.0300,214.8800,1.798789
FILLER_75_511,VPWR,li1,241.0400,214.8800,1.798823
FILLER_75_508,VPWR,li1,239.8900,214.8800,1.798855
FILLER_75_505,VPWR,li1,238.5100,214.8800,1.798855
FILLER_75_496,VPWR,li1,234.3700,214.8800,1.798914
FILLER_75_493,VPWR,li1,232.9900,214.8800,1.798950
FILLER_75_490,VPWR,li1,231.6100,214.8800,1.798978
FILLER_75_487,VPWR,li1,230.2300,214.8800,1.798978
FILLER_75_478,VPWR,li1,226.0900,214.8800,1.799041
FILLER_75_475,VPWR,li1,224.7100,214.8800,1.799073
FILLER_75_446,VPWR,li1,211.1400,214.8800,1.799273
FILLER_75_443,VPWR,li1,209.9900,214.8800,1.799313
FILLER_75_440,VPWR,li1,208.6100,214.8800,1.799313
FILLER_75_437,VPWR,li1,207.2300,214.8800,1.799356
FILLER_75_434,VPWR,li1,205.8500,214.8800,1.799356
FILLER_75_431,VPWR,li1,204.4700,214.8800,1.799400
FILLER_75_428,VPWR,li1,203.0900,214.8800,1.799400
FILLER_75_411,VPWR,li1,195.0400,214.8800,1.799545
FILLER_75_408,VPWR,li1,193.8900,214.8800,1.799545
FILLER_75_405,VPWR,li1,192.5100,214.8800,1.799577
FILLER_75_402,VPWR,li1,191.1300,214.8800,1.799610
FILLER_75_399,VPWR,li1,189.7500,214.8800,1.799610
FILLER_75_396,VPWR,li1,188.3700,214.8800,1.799639
FILLER_75_393,VPWR,li1,186.9900,214.8800,1.799676
FILLER_75_391,VPWR,li1,185.6100,214.8800,1.799676
FILLER_75_388,VPWR,li1,184.6900,214.8800,1.799705
FILLER_75_385,VPWR,li1,183.3100,214.8800,1.799734
FILLER_75_382,VPWR,li1,181.9300,214.8800,1.799734
FILLER_75_373,VPWR,li1,177.5600,214.8800,1.799814
FILLER_75_370,VPWR,li1,176.4100,214.8800,1.799844
FILLER_75_367,VPWR,li1,175.0300,214.8800,1.799844
FILLER_75_364,VPWR,li1,173.6500,214.8800,1.799844
FILLER_75_361,VPWR,li1,172.2700,214.8800,1.799845
FILLER_75_358,VPWR,li1,170.8900,214.8800,1.799845
FILLER_75_355,VPWR,li1,169.5100,214.8800,1.799845
FILLER_75_343,VPWR,li1,163.9900,214.8800,1.799847
FILLER_75_340,VPWR,li1,162.6100,214.8800,1.799847
FILLER_75_337,VPWR,li1,161.2300,214.8800,1.799847
FILLER_75_335,VPWR,li1,159.8500,214.8800,1.799848
FILLER_75_332,VPWR,li1,158.9300,214.8800,1.799848
FILLER_75_329,VPWR,li1,157.5500,214.8800,1.799848
FILLER_75_326,VPWR,li1,156.1700,214.8800,1.799849
FILLER_75_323,VPWR,li1,154.7900,214.8800,1.799849
FILLER_75_320,VPWR,li1,153.4100,214.8800,1.799849
FILLER_75_317,VPWR,li1,152.0300,214.8800,1.799850
FILLER_75_314,VPWR,li1,150.6500,214.8800,1.799850
FILLER_75_311,VPWR,li1,149.2700,214.8800,1.799850
FILLER_75_301,VPWR,li1,144.2100,214.8800,1.799852
FILLER_75_298,VPWR,li1,143.2900,214.8800,1.799852
FILLER_75_295,VPWR,li1,141.9100,214.8800,1.799852
FILLER_75_287,VPWR,li1,138.2300,214.8800,1.799854
FILLER_75_284,VPWR,li1,136.8500,214.8800,1.799854
FILLER_75_281,VPWR,li1,135.4700,214.8800,1.799855
FILLER_75_279,VPWR,li1,134.0900,214.8800,1.799856
FILLER_75_276,VPWR,li1,133.1700,214.8800,1.799856
FILLER_75_262,VPWR,li1,126.2700,214.8800,1.799859
FILLER_75_252,VPWR,li1,121.6700,214.8800,1.799862
FILLER_75_249,VPWR,li1,120.7500,214.8800,1.799862
FILLER_75_240,VPWR,li1,116.6100,214.8800,1.799865
FILLER_75_237,VPWR,li1,115.2300,214.8800,1.799865
FILLER_75_234,VPWR,li1,113.8500,214.8800,1.799866
FILLER_75_228,VPWR,li1,110.6300,214.8800,1.799868
FILLER_75_225,VPWR,li1,109.7100,214.8800,1.799869
FILLER_75_214,VPWR,li1,104.6500,214.8800,1.799871
FILLER_75_205,VPWR,li1,100.5100,214.8800,1.799875
FILLER_75_202,VPWR,li1,99.1300,214.8800,1.799876
FILLER_75_199,VPWR,li1,97.7500,214.8800,1.799876
FILLER_75_196,VPWR,li1,96.3700,214.8800,1.799877
FILLER_75_193,VPWR,li1,94.9900,214.8800,1.799879
FILLER_75_190,VPWR,li1,93.6100,214.8800,1.799879
FILLER_75_187,VPWR,li1,92.2300,214.8800,1.799880
FILLER_75_184,VPWR,li1,90.8500,214.8800,1.799882
FILLER_75_181,VPWR,li1,89.4700,214.8800,1.799882
FILLER_75_178,VPWR,li1,88.0900,214.8800,1.799884
FILLER_75_175,VPWR,li1,86.7100,214.8800,1.799884
FILLER_75_172,VPWR,li1,85.3300,214.8800,1.799885
FILLER_75_169,VPWR,li1,83.9500,214.8800,1.799886
FILLER_75_165,VPWR,li1,82.1100,214.8800,1.799888
FILLER_75_162,VPWR,li1,80.7300,214.8800,1.799888
FILLER_75_159,VPWR,li1,79.3500,214.8800,1.799890
FILLER_75_156,VPWR,li1,77.9700,214.8800,1.799890
FILLER_75_153,VPWR,li1,76.5900,214.8800,1.799892
FILLER_75_150,VPWR,li1,75.2100,214.8800,1.799892
FILLER_75_109,VPWR,li1,56.3500,214.8800,1.799907
FILLER_75_87,VPWR,li1,46.0000,214.8800,1.799919
FILLER_75_57,VPWR,li1,32.4300,214.8800,1.799941
FILLER_75_23,VPWR,li1,16.5600,214.8800,1.799968
FILLER_75_3,VPWR,li1,7.3600,214.8800,1.799968
FILLER_74_631,VPWR,li1,296.4700,214.8800,1.798528
FILLER_74_628,VPWR,li1,295.0900,214.8800,1.798528
FILLER_74_604,VPWR,li1,283.5900,214.8800,1.798529
FILLER_74_601,VPWR,li1,282.6700,214.8800,1.798529
FILLER_74_595,VPWR,li1,279.9100,214.8800,1.798529
FILLER_74_592,VPWR,li1,278.5300,214.8800,1.798529
FILLER_74_589,VPWR,li1,277.1500,214.8800,1.798529
FILLER_74_585,VPWR,li1,275.3100,214.8800,1.798530
FILLER_74_582,VPWR,li1,273.9300,214.8800,1.798530
FILLER_74_579,VPWR,li1,272.5500,214.8800,1.798530
FILLER_74_576,VPWR,li1,271.1700,214.8800,1.798530
FILLER_74_573,VPWR,li1,269.7900,214.8800,1.798531
FILLER_74_570,VPWR,li1,268.4100,214.8800,1.798531
FILLER_74_567,VPWR,li1,267.0300,214.8800,1.798531
FILLER_74_564,VPWR,li1,265.6500,214.8800,1.798531
FILLER_74_561,VPWR,li1,264.2700,214.8800,1.798532
FILLER_74_545,VPWR,li1,256.9100,214.8800,1.798594
FILLER_74_542,VPWR,li1,255.5300,214.8800,1.798594
FILLER_74_539,VPWR,li1,254.1500,214.8800,1.798636
FILLER_74_536,VPWR,li1,252.7700,214.8800,1.798636
FILLER_74_533,VPWR,li1,251.3900,214.8800,1.798678
FILLER_74_531,VPWR,li1,250.0100,214.8800,1.798678
FILLER_74_510,VPWR,li1,240.3500,214.8800,1.798823
FILLER_74_494,VPWR,li1,232.9900,214.8800,1.798950
FILLER_74_491,VPWR,li1,232.0700,214.8800,1.798950
FILLER_74_477,VPWR,li1,225.1700,214.8800,1.799073
FILLER_74_474,VPWR,li1,224.0200,214.8800,1.799073
FILLER_74_471,VPWR,li1,222.8700,214.8800,1.799112
FILLER_74_468,VPWR,li1,221.4900,214.8800,1.799112
FILLER_74_443,VPWR,li1,209.5300,214.8800,1.799313
FILLER_74_440,VPWR,li1,208.6100,214.8800,1.799313
FILLER_74_437,VPWR,li1,207.2300,214.8800,1.799356
FILLER_74_434,VPWR,li1,205.8500,214.8800,1.799356
FILLER_74_419,VPWR,li1,198.4900,214.8800,1.799490
FILLER_74_416,VPWR,li1,197.5700,214.8800,1.799490
FILLER_74_404,VPWR,li1,191.8200,214.8800,1.799577
FILLER_74_401,VPWR,li1,190.6700,214.8800,1.799610
FILLER_74_398,VPWR,li1,189.2900,214.8800,1.799639
FILLER_74_395,VPWR,li1,187.9100,214.8800,1.799639
FILLER_74_392,VPWR,li1,186.5300,214.8800,1.799676
FILLER_74_389,VPWR,li1,185.1500,214.8800,1.799705
FILLER_74_386,VPWR,li1,183.7700,214.8800,1.799705
FILLER_74_383,VPWR,li1,182.3900,214.8800,1.799734
FILLER_74_380,VPWR,li1,181.0100,214.8800,1.799771
FILLER_74_377,VPWR,li1,179.6300,214.8800,1.799771
FILLER_74_374,VPWR,li1,178.2500,214.8800,1.799814
FILLER_74_371,VPWR,li1,176.8700,214.8800,1.799814
FILLER_74_368,VPWR,li1,175.4900,214.8800,1.799844
FILLER_74_365,VPWR,li1,174.1100,214.8800,1.799844
FILLER_74_363,VPWR,li1,172.7300,214.8800,1.799844
FILLER_74_360,VPWR,li1,171.8100,214.8800,1.799845
FILLER_74_357,VPWR,li1,170.4300,214.8800,1.799845
FILLER_74_354,VPWR,li1,169.0500,214.8800,1.799845
FILLER_74_351,VPWR,li1,167.6700,214.8800,1.799845
FILLER_74_348,VPWR,li1,166.2900,214.8800,1.799846
FILLER_74_345,VPWR,li1,164.9100,214.8800,1.799846
FILLER_74_342,VPWR,li1,163.5300,214.8800,1.799847
FILLER_74_339,VPWR,li1,162.1500,214.8800,1.799847
FILLER_74_336,VPWR,li1,160.7700,214.8800,1.799847
FILLER_74_333,VPWR,li1,159.3900,214.8800,1.799848
FILLER_74_330,VPWR,li1,158.0100,214.8800,1.799848
FILLER_74_327,VPWR,li1,156.6300,214.8800,1.799848
FILLER_74_324,VPWR,li1,155.2500,214.8800,1.799849
FILLER_74_321,VPWR,li1,153.8700,214.8800,1.799849
FILLER_74_318,VPWR,li1,152.4900,214.8800,1.799849
FILLER_74_315,VPWR,li1,151.1100,214.8800,1.799850
FILLER_74_312,VPWR,li1,149.7300,214.8800,1.799850
FILLER_74_309,VPWR,li1,148.3500,214.8800,1.799850
FILLER_74_306,VPWR,li1,146.7400,214.8800,1.799851
FILLER_74_298,VPWR,li1,143.2900,214.8800,1.799852
FILLER_74_295,VPWR,li1,141.9100,214.8800,1.799852
FILLER_74_292,VPWR,li1,140.5300,214.8800,1.799853
FILLER_74_289,VPWR,li1,139.1500,214.8800,1.799853
FILLER_74_286,VPWR,li1,137.7700,214.8800,1.799854
FILLER_74_283,VPWR,li1,136.3900,214.8800,1.799855
FILLER_74_280,VPWR,li1,135.0100,214.8800,1.799855
FILLER_74_265,VPWR,li1,127.8800,214.8800,1.799858
FILLER_74_262,VPWR,li1,126.7300,214.8800,1.799859
FILLER_74_259,VPWR,li1,125.3500,214.8800,1.799859
FILLER_74_256,VPWR,li1,123.9700,214.8800,1.799861
FILLER_74_253,VPWR,li1,122.5900,214.8800,1.799861
FILLER_74_251,VPWR,li1,121.2100,214.8800,1.799862
FILLER_74_248,VPWR,li1,120.2900,214.8800,1.799862
FILLER_74_245,VPWR,li1,118.9100,214.8800,1.799864
FILLER_74_242,VPWR,li1,117.5300,214.8800,1.799864
FILLER_74_239,VPWR,li1,116.1500,214.8800,1.799865
FILLER_74_236,VPWR,li1,114.7700,214.8800,1.799866
FILLER_74_233,VPWR,li1,113.3900,214.8800,1.799866
FILLER_74_230,VPWR,li1,112.0100,214.8800,1.799868
FILLER_74_227,VPWR,li1,110.6300,214.8800,1.799868
FILLER_74_224,VPWR,li1,109.2500,214.8800,1.799869
FILLER_74_221,VPWR,li1,107.8700,214.8800,1.799870
FILLER_74_218,VPWR,li1,106.4900,214.8800,1.799870
FILLER_74_215,VPWR,li1,105.1100,214.8800,1.799871
FILLER_74_212,VPWR,li1,103.7300,214.8800,1.799873
FILLER_74_209,VPWR,li1,102.3500,214.8800,1.799873
FILLER_74_206,VPWR,li1,100.9700,214.8800,1.799875
FILLER_74_203,VPWR,li1,99.5900,214.8800,1.799875
FILLER_74_200,VPWR,li1,98.2100,214.8800,1.799876
FILLER_74_197,VPWR,li1,96.8300,214.8800,1.799877
FILLER_74_194,VPWR,li1,95.2200,214.8800,1.799879
FILLER_74_191,VPWR,li1,94.0700,214.8800,1.799879
FILLER_74_174,VPWR,li1,85.7900,214.8800,1.799885
FILLER_74_171,VPWR,li1,84.8700,214.8800,1.799885
FILLER_74_168,VPWR,li1,83.4900,214.8800,1.799886
FILLER_74_165,VPWR,li1,82.1100,214.8800,1.799888
FILLER_74_162,VPWR,li1,80.7300,214.8800,1.799888
FILLER_74_159,VPWR,li1,79.3500,214.8800,1.799890
FILLER_74_156,VPWR,li1,77.9700,214.8800,1.799890
FILLER_74_153,VPWR,li1,76.5900,214.8800,1.799892
FILLER_74_150,VPWR,li1,75.2100,214.8800,1.799892
FILLER_74_147,VPWR,li1,73.8300,214.8800,1.799894
FILLER_74_144,VPWR,li1,72.4500,214.8800,1.799894
FILLER_74_141,VPWR,li1,71.0700,214.8800,1.799896
FILLER_74_139,VPWR,li1,69.6900,214.8800,1.799896
FILLER_74_129,VPWR,li1,65.3200,214.8800,1.799901
FILLER_74_126,VPWR,li1,64.1700,214.8800,1.799901
FILLER_74_118,VPWR,li1,60.4900,214.8800,1.799904
FILLER_74_102,VPWR,li1,52.6700,214.8800,1.799911
FILLER_74_91,VPWR,li1,47.6100,214.8800,1.799917
FILLER_74_88,VPWR,li1,46.6900,214.8800,1.799917
FILLER_74_85,VPWR,li1,45.3100,214.8800,1.799919
FILLER_74_74,VPWR,li1,40.2500,214.8800,1.799925
FILLER_74_71,VPWR,li1,38.8700,214.8800,1.799925
FILLER_74_57,VPWR,li1,31.9700,214.8800,1.799941
FILLER_74_29,VPWR,li1,19.3200,214.8800,1.799968
FILLER_74_19,VPWR,li1,14.7200,214.8800,1.799968
FILLER_74_6,VPWR,li1,8.9700,214.8800,1.799968
FILLER_74_3,VPWR,li1,7.5900,214.8800,1.799968
FILLER_73_633,VPWR,li1,296.9300,209.4400,1.799906
FILLER_73_630,VPWR,li1,296.0100,209.4400,1.799906
FILLER_73_608,VPWR,li1,285.8900,209.4400,1.799907
FILLER_73_604,VPWR,li1,283.5900,209.4400,1.799907
FILLER_73_601,VPWR,li1,282.6700,209.4400,1.799907
FILLER_73_598,VPWR,li1,281.2900,209.4400,1.799908
FILLER_73_595,VPWR,li1,279.9100,209.4400,1.799908
FILLER_73_592,VPWR,li1,278.5300,209.4400,1.799908
FILLER_73_589,VPWR,li1,277.1500,209.4400,1.799908
FILLER_73_586,VPWR,li1,275.7700,209.4400,1.799909
FILLER_73_583,VPWR,li1,274.3900,209.4400,1.799909
FILLER_73_580,VPWR,li1,273.0100,209.4400,1.799909
FILLER_73_572,VPWR,li1,268.8700,209.4400,1.799911
FILLER_73_569,VPWR,li1,267.9500,209.4400,1.799911
FILLER_73_566,VPWR,li1,266.5700,209.4400,1.799911
FILLER_73_559,VPWR,li1,262.8900,209.4400,1.799913
FILLER_73_541,VPWR,li1,255.0700,209.4400,1.799917
FILLER_73_538,VPWR,li1,253.6900,209.4400,1.799917
FILLER_73_535,VPWR,li1,252.3100,209.4400,1.799918
FILLER_73_532,VPWR,li1,250.9300,209.4400,1.799919
FILLER_73_529,VPWR,li1,249.5500,209.4400,1.799919
FILLER_73_526,VPWR,li1,248.1700,209.4400,1.799920
FILLER_73_515,VPWR,li1,242.6500,209.4400,1.799923
FILLER_73_489,VPWR,li1,230.6900,209.4400,1.799930
FILLER_73_475,VPWR,li1,224.2500,209.4400,1.799935
FILLER_73_472,VPWR,li1,223.3300,209.4400,1.799936
FILLER_73_469,VPWR,li1,221.9500,209.4400,1.799936
FILLER_73_466,VPWR,li1,220.5700,209.4400,1.799938
FILLER_73_463,VPWR,li1,219.1900,209.4400,1.799940
FILLER_73_460,VPWR,li1,217.8100,209.4400,1.799940
FILLER_73_452,VPWR,li1,213.6700,209.4400,1.799943
FILLER_73_449,VPWR,li1,212.7500,209.4400,1.799944
